ulcs,name,id,floor,type,draw,round,lead,nd,valid
2340,McCall Elementary,2340-042,03,BF,P,01,13,false,true
2340,McCall Elementary,2340-043,03,BF,P,01,18,false,true
2340,McCall Elementary,2340-044,02,BF,P,01,5,true,true
2340,McCall Elementary,2340-045,02,BF,P,01,6.2,false,true
2340,McCall Elementary,2340-046,02,CF,P,01,5,true,true
2340,McCall Elementary,2340-047,02,DW,P,01,5,true,true
2340,McCall Elementary,2340-048,02,HF,P,01,50,false,true
2340,McCall Elementary,2340-048,02,HF,P,02,63,false,true
2340,McCall Elementary,2340-048,02,HF,F,02,5,true,true
2340,McCall Elementary,2340-048,02,HF,,,-1,false,false
2340,McCall Elementary,2340-049,02,BF,P,01,6.7,false,true
2340,McCall Elementary,2340-050,02,CF,P,01,21,false,true
2340,McCall Elementary,2340-050,02,CF,P,02,5,true,true
2340,McCall Elementary,2340-050,02,CF,F,02,9.1,false,true
2340,McCall Elementary,2340-050,02,CF,P,03,21,false,true
2340,McCall Elementary,2340-050,02,CF,P,01R,14.3,false,true
2340,McCall Elementary,2340-051,01,KC,P,01,5,true,true
2340,McCall Elementary,2340-052,01,KC,P,01,5,true,true
2340,McCall Elementary,2340-053,01,KC,P,01,5,true,true
2340,McCall Elementary,2340-054,01,KC,P,01,5,true,true
2340,McCall Elementary,2340-055,01,KH,P,01,5,true,true
2340,McCall Elementary,2340-056,01,KH,P,01,5,true,true
2340,McCall Elementary,2340-057,01,KH,P,01,5,true,true
2340,McCall Elementary,2340-058,01,KH,P,01,5,true,true
2340,McCall Elementary,2340-059,01,BF,P,01,-1,false,false
2340,McCall Elementary,2340-060,01,DW,P,01,5,true,true
2340,McCall Elementary,2340-061,01,BF,P,01,23,false,true
2340,McCall Elementary,2340-061,01,BF,P,02,49,false,true
2340,McCall Elementary,2340-061,01,BF,F,02,59,false,true
2340,McCall Elementary,2340-062,01,DW,P,01,5,true,true
2340,McCall Elementary,2340-063,01,CF,P,01,5,true,true
2340,McCall Elementary,2340-064,01,BF,P,01,5,true,true
2340,McCall Elementary,2340-065,01,CF,P,01,5,true,true
2340,McCall Elementary,2340-066,01,BF,P,01,14,false,true
2340,McCall Elementary,2340-067,00,SC,P,01,-1,false,false
2340,McCall Elementary,2340-068,00,DW,P,01,5,true,true
2340,McCall Elementary,2340-069,00,DW,P,01,5,true,true
2340,McCall Elementary,2340-070,00,DW,P,01,5,true,true
2340,McCall Elementary,2340-071,00,CF,P,01,5,true,true
2340,McCall Elementary,2340-072,00,DW,P,01,8.5,false,true
2340,McCall Elementary,2340-073,00,DW,P,01,7.1,false,true
2340,McCall Elementary,2340-074,00,DW,P,01,7.2,false,true
2340,McCall Elementary,2340-075,00,DW,P,01,7.6,false,true
2340,McCall Elementary,2340-076,00,DW,P,01,6.3,false,true
2340,McCall Elementary,2340-077,00,DW,P,01,5,true,true
2340,McCall Elementary,2340-078,00,DW,P,01,5,true,true
2340,McCall Elementary,2340-079,01,CF,P,01,270,false,true
2340,McCall Elementary,2340-079,01,CF,P,02,42,false,true
2340,McCall Elementary,2340-079,01,CF,F,02,64,false,true
2340,McCall Elementary,2340-079,01,CF,,,-1,false,false
2340,McCall Elementary,2340-080,01,DW,P,01,5,true,true
2340,McCall Elementary,2340-081,02,DW,P,01,5,true,true
2340,McCall Elementary,2340-082,02,WC,P,01,5,true,true
2340,McCall Elementary,2340-083,03,CF,P,01,-1,false,false
2340,McCall Elementary,2340-083,03,CF,,,-1,false,false
2340,McCall Elementary,2340-084,03,DW,P,01,5,true,true
2340,McCall Elementary,2340-085,01,DW,P,01,-1,false,false
2340,McCall Elementary,2340-085,01,DW,P,01R,5.44,false,true
2360,Martin Elementary,2360-000,00,QA,Q,00,3,true,true
2360,Martin Elementary,2360-001,00,SC,P,01,-1,false,false
2360,Martin Elementary,2360-002N,01,CF,P,01,-1,false,false
2360,Martin Elementary,2360-003N,01,CF,P,01,-1,false,false
2360,Martin Elementary,2360-004N,01,DW,P,01,12,false,true
2360,Martin Elementary,2360-004N,01,DW,F,01,5,true,true
2360,Martin Elementary,2360-005N,01,DW,P,01,26.7,false,true
2360,Martin Elementary,2360-005N,01,DW,F,01,5,true,true
2360,Martin Elementary,2360-005N,01,DW,P,02,1,false,true
2360,Martin Elementary,2360-006N,01,DW,P,01,6.34,false,true
2360,Martin Elementary,2360-006N,01,DW,F,01,5,true,true
2360,Martin Elementary,2360-007N,01,DW,P,01,5,true,true
2360,Martin Elementary,2360-007N,01,DW,F,01,5,true,true
2360,Martin Elementary,2360-008N,01,BF,P,01,-1,false,false
2360,Martin Elementary,2360-009N,01,CF,P,01,-1,false,false
2360,Martin Elementary,2360-010N,01,BF,P,01,-1,false,false
2360,Martin Elementary,2360-011N,01,BF,P,01,-1,false,false
2360,Martin Elementary,2360-012N,01,BF,P,01,-1,false,false
2360,Martin Elementary,2360-013N,01,CF,P,01,-1,false,false
2360,Martin Elementary,2360-014N,01,BF,P,01,-1,false,false
2360,Martin Elementary,2360-015N,01,DW,P,01,2.8,false,true
2360,Martin Elementary,2360-015N,01,DW,F,01,0.36,false,true
2360,Martin Elementary,2360-016N,01,DW,P,01,-1,false,false
2360,Martin Elementary,2360-016N,01,DW,P,01R,0.42,false,true
2360,Martin Elementary,2360-016N,01,DW,F,01R,2.1,false,true
2360,Martin Elementary,2360-017N,01,BF,P,01,-1,false,false
2360,Martin Elementary,2360-018N,01,BF,P,01,-1,false,false
2360,Martin Elementary,2360-019N,01,WC,P,01,2.4,false,true
2360,Martin Elementary,2360-019N,01,WC,F,01,5,true,true
2360,Martin Elementary,2360-020N,01,BF,P,01,-1,false,false
2360,Martin Elementary,2360-021N,01,DW,P,01,5,true,true
2360,Martin Elementary,2360-021N,01,DW,F,01,5,true,true
2360,Martin Elementary,2360-022N,01,DW,P,01,8.01,false,true
2360,Martin Elementary,2360-022N,01,DW,F,01,5,true,true
2360,Martin Elementary,2360-023N,01,BF,P,01,-1,false,false
2360,Martin Elementary,2360-024N,01,BF,P,01,-1,false,false
2360,Martin Elementary,2360-025N,01,DW,P,01,5,true,true
2360,Martin Elementary,2360-025N,01,DW,F,01,5,true,true
2360,Martin Elementary,2360-026N,01,DW,P,01,5,true,true
2360,Martin Elementary,2360-026N,01,DW,F,01,5,true,true
2360,Martin Elementary,2360-027N,01,DW,P,01,5,true,true
2360,Martin Elementary,2360-027N,01,DW,F,01,5,true,true
2360,Martin Elementary,2360-028N,01,DW,P,01,5,true,true
2360,Martin Elementary,2360-028N,01,DW,F,01,5,true,true
2360,Martin Elementary,2360-029N,01,CF,P,01,-1,false,false
2360,Martin Elementary,2360-030N,01,CF,P,01,-1,false,false
2360,Martin Elementary,2360-031N,01,BF,P,01,-1,false,false
2360,Martin Elementary,2360-032,01,KH,P,01,5,true,true
2360,Martin Elementary,2360-033,01,KC,P,01,53.1,false,true
2360,Martin Elementary,2360-033,01,KC,F,01,5,true,true
2360,Martin Elementary,2360-033,01,KC,P,01R,1.8,false,true
2360,Martin Elementary,2360-034N,01,BF,P,01,-1,false,false
2360,Martin Elementary,2360-035N,01,DW,P,01,11,false,true
2360,Martin Elementary,2360-035N,01,DW,F,01,7,false,true
2360,Martin Elementary,2360-036N,01,DW,P,01,14.5,false,true
2360,Martin Elementary,2360-036N,01,DW,F,01,5,true,true
2360,Martin Elementary,2360-037N,01,DW,P,01,13.2,false,true
2360,Martin Elementary,2360-037N,01,DW,F,01,5,true,true
2360,Martin Elementary,2360-038N,01,CF,P,01,-1,false,false
2360,Martin Elementary,2360-039N,01,BF,P,01,-1,false,false
2360,Martin Elementary,2360-040N,01,CF,P,01,-1,false,false
2360,Martin Elementary,2360-041N,01,CF,P,01,-1,false,false
2360,Martin Elementary,2360-042N,01,DW,P,01,5,true,true
2360,Martin Elementary,2360-042N,01,DW,F,01,5,true,true
2360,Martin Elementary,2360-043N,01,DW,P,01,5.34,false,true
2360,Martin Elementary,2360-043N,01,DW,F,01,5,true,true
2360,Martin Elementary,2360-044N,01,BF,P,01,-1,false,false
2360,Martin Elementary,2360-045N,01,BF,P,01,-1,false,false
2360,Martin Elementary,2360-046N,01,BF,P,01,-1,false,false
2360,Martin Elementary,2360-047N,01,BF,P,01,-1,false,false
2360,Martin Elementary,2360-048N,01,BF,P,01,-1,false,false
2360,Martin Elementary,2360-049N,01,DW,P,01,14.6,false,true
2360,Martin Elementary,2360-049N,01,DW,F,01,5,true,true
2360,Martin Elementary,2360-050N,01,DW,P,01,5,true,true
2360,Martin Elementary,2360-050N,01,DW,F,01,5,true,true
2360,Martin Elementary,2360-051N,01,CF,P,01,-1,false,false
2360,Martin Elementary,2360-052,01,KH,P,01,5,true,true
2360,Martin Elementary,2360-052,01,KH,F,01,5,true,true
2360,Martin Elementary,2360-053,01,KC,P,01,5,true,true
2360,Martin Elementary,2360-054,01,KH,P,01,-1,false,false
2360,Martin Elementary,2360-054,01,KH,P,01R,15.8,false,true
2360,Martin Elementary,2360-055,01,KC,P,01,5,true,true
2360,Martin Elementary,2360-056N,01,DW,P,01,8.54,false,true
2360,Martin Elementary,2360-056N,01,DW,F,01,5,true,true
2360,Martin Elementary,2360-057N,01,DW,P,01,5.04,false,true
2360,Martin Elementary,2360-057N,01,DW,F,01,5,true,true
2360,Martin Elementary,2360-058N,01,CF,P,01,-1,false,false
2360,Martin Elementary,2360-059N,01,BF,P,01,-1,false,false
2360,Martin Elementary,2360-060N,01,BF,P,01,-1,false,false
2360,Martin Elementary,2360-061N,01,BF,P,01,-1,false,false
2360,Martin Elementary,2360-062N,01,BF,P,01,-1,false,false
2360,Martin Elementary,2360-063N,01,BF,P,01,-1,false,false
2360,Martin Elementary,2360-064N,01,BF,P,01,-1,false,false
2360,Martin Elementary,2360-065N,02,BF,P,01,-1,false,false
2360,Martin Elementary,2360-066,01,KC,P,01,4,false,true
2360,Martin Elementary,2360-067,01,KC,P,01,4,false,true
2360,Martin Elementary,2360-068,01,DW,P,01,-1,false,false
2360,Martin Elementary,2360-068,01,DW,P,01R,0.76,false,true
2360,Martin Elementary,2360-068,01,DW,F,01R,3,false,true
2360,Martin Elementary,2360-069,01,KH,P,01,5,true,true
2360,Martin Elementary,2360-070,01,KC,P,01,6.15,false,true
2360,Martin Elementary,2360-071N,01,CF,P,01,24,false,true
2360,Martin Elementary,2360-071N,01,CF,F,01,46,false,true
2360,Martin Elementary,2360-071N,01,CF,P,02,0.36,true,true
2360,Martin Elementary,2360-071N,01,CF,F,02,0.36,true,true
2360,Martin Elementary,2360-072N,01,KH,P,01,22,false,true
2360,Martin Elementary,2360-072N,01,KH,F,01,1.2,false,true
2360,Martin Elementary,2360-072N,01,KH,P,02,2,false,true
2360,Martin Elementary,2360-073N,01,KC,P,01,14,false,true
2370,McDaniel Elementary,2370-000,00,QA,Q,00,5,true,true
2370,McDaniel Elementary,2370-001,03,BF,P,01,10,false,true
2370,McDaniel Elementary,2370-002,03,CF,P,01,11,false,true
2370,McDaniel Elementary,2370-003,03,CF,P,01,12,false,true
2370,McDaniel Elementary,2370-004,03,CF,P,01,5,true,true
2370,McDaniel Elementary,2370-005,03,BF,P,01,12,false,true
2370,McDaniel Elementary,2370-006,03,WC,P,01,5,true,true
2370,McDaniel Elementary,2370-007,03,WC,P,01,5,true,true
2370,McDaniel Elementary,2370-008,03,WC,P,01,5,true,true
2370,McDaniel Elementary,2370-009,03,WC,P,01,5,true,true
2370,McDaniel Elementary,2370-010,03,BF,P,01,18,false,true
2370,McDaniel Elementary,2370-011,03,CF,P,01,17,false,true
2370,McDaniel Elementary,2370-012,03,WC,P,01,11,false,true
2370,McDaniel Elementary,2370-013,02,BF,P,01,8,false,true
2370,McDaniel Elementary,2370-014,02,WC,P,01,5,true,true
2370,McDaniel Elementary,2370-015,02,WC,P,01,-1,false,false
2370,McDaniel Elementary,2370-015,02,WC,,,-1,false,false
2370,McDaniel Elementary,2370-016,02,WC,P,01,-1,false,false
2370,McDaniel Elementary,2370-016,02,WC,,,-1,false,false
2370,McDaniel Elementary,2370-017,02,BF,P,01,5,true,true
2370,McDaniel Elementary,2370-018,02,CF,P,01,10,false,true
2370,McDaniel Elementary,2370-019,02,CF,P,01,11,false,true
2370,McDaniel Elementary,2370-020,02,BF,P,01,10,false,true
2370,McDaniel Elementary,2370-021,01,BF,P,01,6,false,true
2370,McDaniel Elementary,2370-022,01,BF,P,01,-1,false,false
2370,McDaniel Elementary,2370-022,01,BF,P,03,30.5,false,true
2370,McDaniel Elementary,2370-023,01,BF,P,01,13,false,true
2370,McDaniel Elementary,2370-024,01,BF,P,01,5,true,true
2370,McDaniel Elementary,2370-025,01,CF,P,01,5,true,true
2370,McDaniel Elementary,2370-026,01,CF,P,01,5,true,true
2370,McDaniel Elementary,2370-027,01,WC,P,01,12,false,true
2370,McDaniel Elementary,2370-028,01,WC,P,01,5,true,true
2370,McDaniel Elementary,2370-029,01,WC,P,01,5,false,true
2370,McDaniel Elementary,2370-030,01,WC,P,01,6,false,true
2370,McDaniel Elementary,2370-031,01,BF,P,01,18,false,true
2370,McDaniel Elementary,2370-032,00,BF,P,01,8,false,true
2370,McDaniel Elementary,2370-033,00,BF,P,01,5,false,true
2370,McDaniel Elementary,2370-034,00,BF,P,01,5,false,true
2370,McDaniel Elementary,2370-035,00,BF,P,01,5,true,true
2370,McDaniel Elementary,2370-036,00,DW,P,01,5,true,true
2370,McDaniel Elementary,2370-037,00,DW,P,01,810,false,true
2370,McDaniel Elementary,2370-037,00,DW,F,03,3,true,true
2370,McDaniel Elementary,2370-037,00,DW,,,-1,false,false
2370,McDaniel Elementary,2370-038,00,KC,P,01,5,true,true
2370,McDaniel Elementary,2370-039,00,KC,P,01,5,true,true
2370,McDaniel Elementary,2370-040,00,BF,P,01,-1,false,false
2370,McDaniel Elementary,2370-040,00,BF,P,02,5,true,true
2370,McDaniel Elementary,2370-040,00,BF,F,02,5,true,true
2370,McDaniel Elementary,2370-041,00,BF,P,01,-1,false,false
2370,McDaniel Elementary,2370-041,00,BF,P,02,7,false,true
2370,McDaniel Elementary,2370-041,00,BF,F,02,5,true,true
2370,McDaniel Elementary,2370-042,00,BF,P,01,-1,false,false
2370,McDaniel Elementary,2370-043,00,DW,P,01,9,false,true
2370,McDaniel Elementary,2370-043,00,DW,,,-1,false,false
2370,McDaniel Elementary,2370-044,00,DW,P,01,5,true,true
2370,McDaniel Elementary,2370-044,00,DW,,,-1,false,false
2370,McDaniel Elementary,2370-045,00,CF,P,01,5,true,true
2370,McDaniel Elementary,2370-046,00,CF,P,01,5,true,true
2370,McDaniel Elementary,2370-047,00,DW,P,01,5,true,true
2370,McDaniel Elementary,2370-048,00,DW,P,01,-1,false,false
2370,McDaniel Elementary,2370-048,00,DW,,,-1,false,false
2370,McDaniel Elementary,2370-049,00,DW,P,01,5,true,true
2370,McDaniel Elementary,2370-049,00,DW,,,-1,false,false
2370,McDaniel Elementary,2370-050,00,DW,P,01,-1,false,false
2370,McDaniel Elementary,2370-050,00,DW,P,02,5,true,true
2370,McDaniel Elementary,2370-050,00,DW,F,02,5,true,true
2370,McDaniel Elementary,2370-050,00,DW,,,-1,false,false
2370,McDaniel Elementary,2370-051,00,DW,P,01,5,true,true
2370,McDaniel Elementary,2370-051,00,DW,,,-1,false,false
2370,McDaniel Elementary,2370-052,00,DW,P,01,-1,false,false
2370,McDaniel Elementary,2370-052,00,DW,P,02,5,true,true
2370,McDaniel Elementary,2370-052,00,DW,F,02,5,true,true
2370,McDaniel Elementary,2370-053,00,DW,P,01,-1,false,false
2370,McDaniel Elementary,2370-053,00,DW,P,03,3.3,false,true
2370,McDaniel Elementary,2370-054,00,DW,P,01,-1,false,false
2370,McDaniel Elementary,2370-054,00,DW,P,03,8.6,false,true
2370,McDaniel Elementary,2370-055,00,DW,P,01,-1,false,false
2370,McDaniel Elementary,2370-055,00,DW,P,03,3,true,true
2370,McDaniel Elementary,2370-056,00,DW,P,01,5,true,true
2370,McDaniel Elementary,2370-057,00,DW,P,01,5,true,true
2370,McDaniel Elementary,2370-058,00,DW,P,01,5,true,true
2370,McDaniel Elementary,2370-059,00,DW,P,01,5,true,true
2370,McDaniel Elementary,2370-060,00,DW,P,01,5,true,true
2371,McDaniel Annex,2371-000,00,QA,Q,00,5,true,true
2371,McDaniel Annex,2371-001,02,BF,P,01,5,true,true
2371,McDaniel Annex,2371-002,02,DW,P,01,5,true,true
2371,McDaniel Annex,2371-003,02,BF,P,01,5,true,true
2371,McDaniel Annex,2371-004,02,BF,P,01,5,true,true
2371,McDaniel Annex,2371-005,01,DW,P,01,5,true,true
2371,McDaniel Annex,2371-006,01,BF,P,01,5,true,true
2371,McDaniel Annex,2371-007,01,BF,P,01,8.55,false,true
2371,McDaniel Annex,2371-008,01,BF,P,01,5,true,true
2371,McDaniel Annex,2371-009,01,BF,P,01,5.88,false,true
2371,McDaniel Annex,2371-010,01,DW,P,01,5,true,true
2371,McDaniel Annex,2371-011,01,KC,P,01,5,true,true
2371,McDaniel Annex,2371-012,00,SC,P,01,13.5,false,true
2371,McDaniel Annex,2371-013,01,CF,P,01,5,true,true
2373,Audenreid Cluster Office,2373-000,00,QA,Q,00,5,true,true
2373,Audenreid Cluster Office,2373-001,00,SC,P,01,107.9,false,true
2373,Audenreid Cluster Office,2373-001,00,SC,F,01,7.76,false,true
2373,Audenreid Cluster Office,2373-002,00,CF,P,01,15.97,false,true
2373,Audenreid Cluster Office,2373-002,00,CF,,,-1,false,false
2373,Audenreid Cluster Office,2373-003,00,CF,P,01,21.03,false,true
2373,Audenreid Cluster Office,2373-003,00,CF,F,01,5,true,true
2373,Audenreid Cluster Office,2373-003,00,CF,P,02,11,false,true
2373,Audenreid Cluster Office,2373-003,00,CF,P,03,16,false,true
2373,Audenreid Cluster Office,2373-003,00,CF,,,-1,false,false
2373,Audenreid Cluster Office,2373-004,00,CF,P,01,465.15,false,true
2373,Audenreid Cluster Office,2373-004,00,CF,F,01,28.87,false,true
2373,Audenreid Cluster Office,2373-004,00,CF,P,02,23,false,true
2373,Audenreid Cluster Office,2373-004,00,CF,,,-1,false,false
2373,Audenreid Cluster Office,2373-005,00,BF,P,01,51.25,false,true
2373,Audenreid Cluster Office,2373-005,00,BF,F,01,6.09,false,true
2373,Audenreid Cluster Office,2373-005,00,BF,P,02,24,false,true
2373,Audenreid Cluster Office,2373-005,00,BF,,,-1,false,false
2373,Audenreid Cluster Office,2373-006,01,BF,P,01,7.09,false,true
2373,Audenreid Cluster Office,2373-006,01,BF,,,-1,false,false
2373,Audenreid Cluster Office,2373-007,01,BF,P,01,24.46,false,true
2373,Audenreid Cluster Office,2373-007,01,BF,F,01,5.6,false,true
2373,Audenreid Cluster Office,2373-007,01,BF,P,02,39,false,true
2373,Audenreid Cluster Office,2373-007,01,BF,,,-1,false,false
2373,Audenreid Cluster Office,2373-008,01,KH,P,01,44.78,false,true
2373,Audenreid Cluster Office,2373-008,01,KH,F,01,9.6,false,true
2373,Audenreid Cluster Office,2373-008,01,KH,,,-1,false,false
2373,Audenreid Cluster Office,2373-009,01,KC,P,01,42.51,false,true
2373,Audenreid Cluster Office,2373-009,01,KC,F,01,21.38,false,true
2373,Audenreid Cluster Office,2373-009,01,KC,,,-1,false,false
2373,Audenreid Cluster Office,2373-010,01,KH,P,01,44.31,false,true
2373,Audenreid Cluster Office,2373-010,01,KH,F,01,6.43,false,true
2373,Audenreid Cluster Office,2373-010,01,KH,,,-1,false,false
2373,Audenreid Cluster Office,2373-011,01,KC,P,01,6.81,false,true
2373,Audenreid Cluster Office,2373-011,01,KC,,,-1,false,false
2373,Audenreid Cluster Office,2373-011,01,KC,P,02,14,false,true
2373,Audenreid Cluster Office,2373-012,02,BF,P,01,9.36,false,true
2373,Audenreid Cluster Office,2373-013,02,BF,P,01,5,true,true
2373,Audenreid Cluster Office,2373-013,02,BF,,,-1,false,false
2373,Audenreid Cluster Office,2373-014,02,CF,,,-1,false,false
2373,Audenreid Cluster Office,2373-015,02,BF,P,01,51.92,false,true
2373,Audenreid Cluster Office,2373-015,02,BF,F,01,6.77,false,true
2373,Audenreid Cluster Office,2373-015,02,BF,P,02,30,false,true
2373,Audenreid Cluster Office,2373-015,02,BF,,,-1,false,false
2373,Audenreid Cluster Office,2373-016,02,BF,P,01,9.37,false,true
2373,Audenreid Cluster Office,2373-016,02,BF,,,-1,false,false
2373,Audenreid Cluster Office,2373-017,03,CF,P,01,664,false,true
2373,Audenreid Cluster Office,2373-017,03,CF,F,01,5.52,false,true
2373,Audenreid Cluster Office,2373-017,03,CF,P,02,17,false,true
2373,Audenreid Cluster Office,2373-017,03,CF,P,03,13,false,true
2373,Audenreid Cluster Office,2373-017,03,CF,,,-1,false,false
2373,Audenreid Cluster Office,2373-018,03,CF,P,01,10.13,false,true
2373,Audenreid Cluster Office,2373-018,03,CF,,,-1,false,false
2373,Audenreid Cluster Office,2373-019,03,BF,P,01,37.29,false,true
2373,Audenreid Cluster Office,2373-019,03,BF,F,01,7.24,false,true
2373,Audenreid Cluster Office,2373-019,03,BF,P,02,29,false,true
2373,Audenreid Cluster Office,2373-019,03,BF,,,-1,false,false
2373,Audenreid Cluster Office,2373-020,03,CF,,,-1,false,false
2373,Audenreid Cluster Office,2373-021,03,CF,P,01,110.2,false,true
2373,Audenreid Cluster Office,2373-021,03,CF,F,01,7.72,false,true
2373,Audenreid Cluster Office,2373-021,03,CF,P,02,19,false,true
2373,Audenreid Cluster Office,2373-021,03,CF,P,03,33,false,true
2373,Audenreid Cluster Office,2373-021,03,CF,,,-1,false,false
2373,Audenreid Cluster Office,2373-022,03,CF,P,01,23,false,true
2373,Audenreid Cluster Office,2373-022,03,CF,F,01,11.28,false,true
2373,Audenreid Cluster Office,2373-022,03,CF,P,02,15,false,true
2373,Audenreid Cluster Office,2373-022,03,CF,P,03,15,false,true
2373,Audenreid Cluster Office,2373-022,03,CF,,,-1,false,false
2373,Audenreid Cluster Office,2373-023,03,CF,P,01,11.24,false,true
2373,Audenreid Cluster Office,2373-023,03,CF,,,-1,false,false
2373,Audenreid Cluster Office,2373-024,03,CF,P,01,21.6,false,true
2373,Audenreid Cluster Office,2373-024,03,CF,F,01,5,true,true
2373,Audenreid Cluster Office,2373-024,03,CF,P,02,30,false,true
2373,Audenreid Cluster Office,2373-024,03,CF,,,-1,false,false
2373,Audenreid Cluster Office,2373-025,03,CF,,,-1,false,false
2373,Audenreid Cluster Office,2373-026,03,CF,P,01,160.4,false,true
2373,Audenreid Cluster Office,2373-026,03,CF,F,01,10.96,false,true
2373,Audenreid Cluster Office,2373-026,03,CF,P,02,18,false,true
2373,Audenreid Cluster Office,2373-026,03,CF,P,03,5,false,true
2373,Audenreid Cluster Office,2373-026,03,CF,,,-1,false,false
